idTerytWojewodztwo,Wojewodztwo,idTypPodmiotu,TypPodmiotu,idRodzajWypadku,RodzajWypadku,idPrzyczynaWypadku,PrzyczynaWypadku,idMiejsceWypadku,MiejsceWypadku,idRodzajZajec,RodzajZajec,Liczba Wypadkow
10,ŁÓDZKIE,55,Bursa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,100,inne zajęcia,1
10,ŁÓDZKIE,55,Bursa,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,100,inne zajęcia,1
10,ŁÓDZKIE,55,Bursa,100,inny,100,inna przyczyna,3,sala gimnastyczna,100,inne zajęcia,1
10,ŁÓDZKIE,81,Punkt przedszkolny,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,85,Szkoła muzyczna I stopnia,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",3,zajęcia artystyczne,1
10,ŁÓDZKIE,93,Branżowa szkoła I stopnia,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,2
10,ŁÓDZKIE,93,Branżowa szkoła I stopnia,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,100,inne zajęcia,1
10,ŁÓDZKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,100,inne zajęcia,1
10,ŁÓDZKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,3
10,ŁÓDZKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,1
10,ŁÓDZKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,6,"warsztaty szkolne, pracownia zajęć praktycznych",4,praktyczna nauka zawodu,1
10,ŁÓDZKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,7,stołówka,100,inne zajęcia,1
10,ŁÓDZKIE,93,Branżowa szkoła I stopnia,100,inny,16,działania umyślne innej osoby,4,boisko,1,wychowanie fizyczne,1
10,ŁÓDZKIE,93,Branżowa szkoła I stopnia,100,inny,19,uderzenie nieumyślne,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,93,Branżowa szkoła I stopnia,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,2
10,ŁÓDZKIE,93,Branżowa szkoła I stopnia,100,inny,100,inna przyczyna,4,boisko,1,wychowanie fizyczne,1
10,ŁÓDZKIE,93,Branżowa szkoła I stopnia,100,inny,100,inna przyczyna,100,inne,6,przerwy międzylekcyjne,1
12,MAŁOPOLSKIE,1,Przedszkole,1,ciężki,15,nieuwaga ucznia,5,plac zabaw,100,inne zajęcia,2
12,MAŁOPOLSKIE,1,Przedszkole,1,ciężki,16,działania umyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,13,działania umyślne ucznia,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,4
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,5
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,2
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,4,boisko,100,inne zajęcia,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,4
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,100,inne zajęcia,4
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,5,inne zajęcia edukacyjne,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,100,inne,3,zajęcia artystyczne,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,100,inne,100,inne zajęcia,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,12
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,8
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,100,inne zajęcia,2
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,4,boisko,100,inne zajęcia,2
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,6
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,5,plac zabaw,100,inne zajęcia,12
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,7,stołówka,6,przerwy międzylekcyjne,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,7,stołówka,100,inne zajęcia,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,3
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,16,działania umyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,4
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,16,działania umyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,16,działania umyślne innej osoby,5,plac zabaw,5,inne zajęcia edukacyjne,2
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,17,"pobicie, umyślne uderzenie",100,inne,100,inne zajęcia,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,4
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,2,ciągi komunikacyjne,100,inne zajęcia,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,4,boisko,5,inne zajęcia edukacyjne,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,5,plac zabaw,5,inne zajęcia edukacyjne,2
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,5,plac zabaw,100,inne zajęcia,2
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,100,inne,8,wycieczki edukacyjne,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,19,uderzenie nieumyślne,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,2
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,19,uderzenie nieumyślne,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,2
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,19,uderzenie nieumyślne,2,ciągi komunikacyjne,100,inne zajęcia,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,19,uderzenie nieumyślne,5,plac zabaw,100,inne zajęcia,2
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,4
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,4
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,2
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,100,inna przyczyna,5,plac zabaw,5,inne zajęcia edukacyjne,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,100,inna przyczyna,5,plac zabaw,100,inne zajęcia,2
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,100,inna przyczyna,100,inne,1,wychowanie fizyczne,1
12,MAŁOPOLSKIE,1,Przedszkole,100,inny,100,inna przyczyna,100,inne,5,inne zajęcia edukacyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,1,ciężki,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,1,ciężki,14,działania nieumyślne ucznia,5,plac zabaw,100,inne zajęcia,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,1,ciężki,15,nieuwaga ucznia,12,"ulica, droga",6,przerwy międzylekcyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,1,ciężki,17,"pobicie, umyślne uderzenie",2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,1,ciężki,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,2,śmiertelny,100,inna przyczyna,12,"ulica, droga",8,wycieczki edukacyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,11,niewłaściwe posługiwanie się maszynami i urządzeniami,1,"sala lekcyjna, pracownia szkolna",2,zajęcia techniczne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,2,ciągi komunikacyjne,1,wychowanie fizyczne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,4
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,2,ciągi komunikacyjne,100,inne zajęcia,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,3
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,3,sala gimnastyczna,6,przerwy międzylekcyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,3,sala gimnastyczna,100,inne zajęcia,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,4,boisko,1,wychowanie fizyczne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,5,plac zabaw,100,inne zajęcia,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,10,miejsca zgromadzeń publicznych,100,inne zajęcia,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",1,wychowanie fizyczne,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",3,zajęcia artystyczne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,3
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,9
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,3,zajęcia artystyczne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,20
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,100,inne zajęcia,3
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,119
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,5,inne zajęcia edukacyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,9,zawody sportowe,6
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,100,inne zajęcia,8
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,1,wychowanie fizyczne,13
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,5,inne zajęcia edukacyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,6,przerwy międzylekcyjne,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,9,zawody sportowe,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,100,inne zajęcia,7
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,1,wychowanie fizyczne,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,6,przerwy międzylekcyjne,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,100,inne zajęcia,5
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,7,stołówka,6,przerwy międzylekcyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,1,wychowanie fizyczne,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,5,inne zajęcia edukacyjne,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,8,wycieczki edukacyjne,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,9,zawody sportowe,6
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,100,inne zajęcia,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,11,szlaki turystyczne,8,wycieczki edukacyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,1,wychowanie fizyczne,3
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,6,przerwy międzylekcyjne,8
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,8,wycieczki edukacyjne,4
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,9,zawody sportowe,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,100,inne zajęcia,6
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",1,wychowanie fizyczne,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",3,zajęcia artystyczne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,30
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,10
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,15
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,1,wychowanie fizyczne,8
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,3,zajęcia artystyczne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,9
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,135
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,100,inne zajęcia,6
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,464
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,3,zajęcia artystyczne,3
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,5,inne zajęcia edukacyjne,4
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,6,przerwy międzylekcyjne,3
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,9,zawody sportowe,7
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,100,inne zajęcia,22
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,76
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,5,inne zajęcia edukacyjne,10
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,6,przerwy międzylekcyjne,9
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,8,wycieczki edukacyjne,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,9,zawody sportowe,3
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,100,inne zajęcia,15
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,1,wychowanie fizyczne,7
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,2,zajęcia techniczne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,5
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,6,przerwy międzylekcyjne,4
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,8,wycieczki edukacyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,100,inne zajęcia,26
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,6,"warsztaty szkolne, pracownia zajęć praktycznych",5,inne zajęcia edukacyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,7,stołówka,6,przerwy międzylekcyjne,3
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,1,wychowanie fizyczne,24
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,5,inne zajęcia edukacyjne,4
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,8,wycieczki edukacyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,9,zawody sportowe,8
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,100,inne zajęcia,3
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,9,instytucje publiczne,8,wycieczki edukacyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,9,instytucje publiczne,100,inne zajęcia,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,10,miejsca zgromadzeń publicznych,100,inne zajęcia,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,11,szlaki turystyczne,8,wycieczki edukacyjne,6
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,12,"ulica, droga",1,wychowanie fizyczne,3
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,12,"ulica, droga",5,inne zajęcia edukacyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,12,"ulica, droga",8,wycieczki edukacyjne,3
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,12,"ulica, droga",100,inne zajęcia,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,1,wychowanie fizyczne,6
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,5,inne zajęcia edukacyjne,5
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,6,przerwy międzylekcyjne,26
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,7,realizacja projektu edukacyjnego,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,8,wycieczki edukacyjne,13
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,33
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,3
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,9
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,3,sala gimnastyczna,100,inne zajęcia,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,4,boisko,6,przerwy międzylekcyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,5,plac zabaw,100,inne zajęcia,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,8,obiekty sportowe,6,przerwy międzylekcyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,100,inne,6,przerwy międzylekcyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,17,"pobicie, umyślne uderzenie",2,ciągi komunikacyjne,6,przerwy międzylekcyjne,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,17,"pobicie, umyślne uderzenie",3,sala gimnastyczna,1,wychowanie fizyczne,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,17,"pobicie, umyślne uderzenie",4,boisko,6,przerwy międzylekcyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,17,"pobicie, umyślne uderzenie",7,stołówka,6,przerwy międzylekcyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,17,"pobicie, umyślne uderzenie",100,inne,5,inne zajęcia edukacyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",3,zajęcia artystyczne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,3
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,5
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,2,ciągi komunikacyjne,1,wychowanie fizyczne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,22
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,2,ciągi komunikacyjne,100,inne zajęcia,2
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,48
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,6,przerwy międzylekcyjne,1
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,9,zawody sportowe,6
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,100,inne zajęcia,3
12,MAŁOPOLSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,1,wychowanie fizyczne,12
